0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:41:18 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-dark.gif HTTP/1.1" 200 2415
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:41:18 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-large-dark.gif HTTP/1.1" 200 8047
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:41:18 -0500] "GET /ProjectTemplate/resources/img/chosen-sprite.png HTTP/1.1" 200 559
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:41:18 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-large.gif HTTP/1.1" 200 5295
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:41:18 -0500] "GET /ProjectTemplate/resources/img/error-large.png HTTP/1.1" 200 10058
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:41:18 -0500] "GET /ProjectTemplate/resources/js/dojo/cldr/nls/en/gregorian.js?LOCAL HTTP/1.1" 200 5074
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:41:18 -0500] "GET /ProjectTemplate/resources/js/dojo/cldr/nls/en/number.js?LOCAL HTTP/1.1" 200 413
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:41:18 -0500] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:41:18 -0500] "GET /ProjectTemplate/lastFm/getLastFm HTTP/1.1" 200 197
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:41:57 -0500] "GET /ProjectTemplate/lastFm/lastFmSales HTTP/1.1" 200 30336
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:41:57 -0500] "GET /ProjectTemplate/resources/css/oreillybs-3.3.5r2.min.css HTTP/1.1" 200 128404
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:41:57 -0500] "GET /ProjectTemplate/resources/css/master.css?build=LOCAL HTTP/1.1" 200 759
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:41:57 -0500] "GET /ProjectTemplate/resources/css/oreillybs-dojo-r13.min.css HTTP/1.1" 200 114268
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:41:57 -0500] "GET /ProjectTemplate/resources/js/dojo/dojo-common.js?build=LOCAL HTTP/1.1" 200 669584
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:41:57 -0500] "GET /ProjectTemplate/resources/js/dojo/nls/dojo-common_ROOT.js?LOCAL HTTP/1.1" 200 8533
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:41:57 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-dark.gif HTTP/1.1" 200 2415
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:41:57 -0500] "GET /ProjectTemplate/resources/img/chosen-sprite.png HTTP/1.1" 200 559
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:41:57 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-large-dark.gif HTTP/1.1" 200 8047
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:41:57 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-small.gif HTTP/1.1" 200 847
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:41:57 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-large.gif HTTP/1.1" 200 5295
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:41:57 -0500] "GET /ProjectTemplate/resources/img/error-large.png HTTP/1.1" 200 10058
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:41:57 -0500] "GET /ProjectTemplate/resources/js/dojo/cldr/nls/en/number.js?LOCAL HTTP/1.1" 200 413
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:41:57 -0500] "GET /ProjectTemplate/resources/js/dojo/cldr/nls/en/gregorian.js?LOCAL HTTP/1.1" 200 5074
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:41:57 -0500] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:41:57 -0500] "GET /ProjectTemplate/lastFm/getLastFm HTTP/1.1" 200 197
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:43:06 -0500] "GET /ProjectTemplate/lastFm/lastFmSales HTTP/1.1" 200 30309
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:43:06 -0500] "GET /ProjectTemplate/resources/css/oreillybs-3.3.5r2.min.css HTTP/1.1" 200 128404
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:43:06 -0500] "GET /ProjectTemplate/resources/css/master.css?build=LOCAL HTTP/1.1" 200 759
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:43:06 -0500] "GET /ProjectTemplate/resources/css/oreillybs-dojo-r13.min.css HTTP/1.1" 200 114268
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:43:06 -0500] "GET /ProjectTemplate/resources/js/dojo/dojo-common.js?build=LOCAL HTTP/1.1" 200 669584
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:43:06 -0500] "GET /ProjectTemplate/resources/js/dojo/nls/dojo-common_ROOT.js?LOCAL HTTP/1.1" 200 8533
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:43:06 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-small.gif HTTP/1.1" 200 847
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:43:06 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-dark.gif HTTP/1.1" 200 2415
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:43:06 -0500] "GET /ProjectTemplate/resources/img/chosen-sprite.png HTTP/1.1" 200 559
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:43:06 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-large-dark.gif HTTP/1.1" 200 8047
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:43:06 -0500] "GET /ProjectTemplate/resources/img/error-large.png HTTP/1.1" 200 10058
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:43:06 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-large.gif HTTP/1.1" 200 5295
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:43:06 -0500] "GET /ProjectTemplate/resources/js/dojo/cldr/nls/en/number.js?LOCAL HTTP/1.1" 200 413
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:43:06 -0500] "GET /ProjectTemplate/resources/js/dojo/cldr/nls/en/gregorian.js?LOCAL HTTP/1.1" 200 5074
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:43:06 -0500] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:43:06 -0500] "GET /ProjectTemplate/lastFm/getLastFm HTTP/1.1" 200 197
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:46:20 -0500] "GET /ProjectTemplate/lastFm/lastFmSales HTTP/1.1" 200 30430
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:46:20 -0500] "GET /ProjectTemplate/resources/css/oreillybs-3.3.5r2.min.css HTTP/1.1" 200 128404
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:46:20 -0500] "GET /ProjectTemplate/resources/css/master.css?build=LOCAL HTTP/1.1" 200 759
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:46:20 -0500] "GET /ProjectTemplate/resources/css/oreillybs-dojo-r13.min.css HTTP/1.1" 200 114268
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:46:20 -0500] "GET /ProjectTemplate/resources/js/dojo/dojo-common.js?build=LOCAL HTTP/1.1" 200 669584
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:46:20 -0500] "GET /ProjectTemplate/resources/js/dojo/nls/dojo-common_ROOT.js?LOCAL HTTP/1.1" 200 8533
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:46:20 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-small.gif HTTP/1.1" 200 847
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:46:20 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-large-dark.gif HTTP/1.1" 200 8047
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:46:20 -0500] "GET /ProjectTemplate/resources/img/chosen-sprite.png HTTP/1.1" 200 559
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:46:20 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-dark.gif HTTP/1.1" 200 2415
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:46:20 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-large.gif HTTP/1.1" 200 5295
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:46:20 -0500] "GET /ProjectTemplate/resources/img/error-large.png HTTP/1.1" 200 10058
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:46:20 -0500] "GET /ProjectTemplate/resources/js/dojo/cldr/nls/en/number.js?LOCAL HTTP/1.1" 200 413
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:46:20 -0500] "GET /ProjectTemplate/resources/js/dojo/cldr/nls/en/gregorian.js?LOCAL HTTP/1.1" 200 5074
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:46:20 -0500] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:46:20 -0500] "GET /ProjectTemplate/lastFm/getLastFm HTTP/1.1" 200 197
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:48:36 -0500] "GET /ProjectTemplate/lastFm/lastFmSales HTTP/1.1" 200 30492
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:48:36 -0500] "GET /ProjectTemplate/resources/css/oreillybs-3.3.5r2.min.css HTTP/1.1" 200 128404
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:48:36 -0500] "GET /ProjectTemplate/resources/css/master.css?build=LOCAL HTTP/1.1" 200 759
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:48:36 -0500] "GET /ProjectTemplate/resources/css/oreillybs-dojo-r13.min.css HTTP/1.1" 200 114268
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:48:36 -0500] "GET /ProjectTemplate/resources/js/dojo/dojo-common.js?build=LOCAL HTTP/1.1" 200 669584
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:48:36 -0500] "GET /ProjectTemplate/resources/js/dojo/nls/dojo-common_ROOT.js?LOCAL HTTP/1.1" 200 8533
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:48:36 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-small.gif HTTP/1.1" 200 847
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:48:36 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-dark.gif HTTP/1.1" 200 2415
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:48:36 -0500] "GET /ProjectTemplate/resources/img/chosen-sprite.png HTTP/1.1" 200 559
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:48:36 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-large-dark.gif HTTP/1.1" 200 8047
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:48:36 -0500] "GET /ProjectTemplate/resources/img/error-large.png HTTP/1.1" 200 10058
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:48:36 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-large.gif HTTP/1.1" 200 5295
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:48:36 -0500] "GET /ProjectTemplate/resources/js/dojo/cldr/nls/en/gregorian.js?LOCAL HTTP/1.1" 200 5074
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:48:36 -0500] "GET /ProjectTemplate/resources/js/dojo/cldr/nls/en/number.js?LOCAL HTTP/1.1" 200 413
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:48:36 -0500] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:48:36 -0500] "GET /ProjectTemplate/lastFm/getLastFm HTTP/1.1" 200 197
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:49:59 -0500] "GET /ProjectTemplate/lastFm/lastFmSales HTTP/1.1" 200 30421
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:49:59 -0500] "GET /ProjectTemplate/resources/css/oreillybs-3.3.5r2.min.css HTTP/1.1" 200 128404
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:49:59 -0500] "GET /ProjectTemplate/resources/css/master.css?build=LOCAL HTTP/1.1" 200 759
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:49:59 -0500] "GET /ProjectTemplate/resources/css/oreillybs-dojo-r13.min.css HTTP/1.1" 200 114268
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:49:59 -0500] "GET /ProjectTemplate/resources/js/dojo/dojo-common.js?build=LOCAL HTTP/1.1" 200 669584
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:49:59 -0500] "GET /ProjectTemplate/resources/js/dojo/nls/dojo-common_ROOT.js?LOCAL HTTP/1.1" 200 8533
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:49:59 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-small.gif HTTP/1.1" 200 847
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:49:59 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-dark.gif HTTP/1.1" 200 2415
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:50:00 -0500] "GET /ProjectTemplate/resources/img/chosen-sprite.png HTTP/1.1" 200 559
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:50:00 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-large-dark.gif HTTP/1.1" 200 8047
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:50:00 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-large.gif HTTP/1.1" 200 5295
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:50:00 -0500] "GET /ProjectTemplate/resources/img/error-large.png HTTP/1.1" 200 10058
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:50:00 -0500] "GET /ProjectTemplate/resources/js/dojo/cldr/nls/en/number.js?LOCAL HTTP/1.1" 200 413
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:50:00 -0500] "GET /ProjectTemplate/resources/js/dojo/cldr/nls/en/gregorian.js?LOCAL HTTP/1.1" 200 5074
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:50:00 -0500] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:50:00 -0500] "GET /ProjectTemplate/lastFm/getLastFm HTTP/1.1" 200 197
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:53:01 -0500] "GET /ProjectTemplate/lastFm/lastFmSales HTTP/1.1" 200 30431
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:53:01 -0500] "GET /ProjectTemplate/resources/css/oreillybs-3.3.5r2.min.css HTTP/1.1" 200 128404
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:53:01 -0500] "GET /ProjectTemplate/resources/css/master.css?build=LOCAL HTTP/1.1" 200 759
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:53:01 -0500] "GET /ProjectTemplate/resources/css/oreillybs-dojo-r13.min.css HTTP/1.1" 200 114268
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:53:01 -0500] "GET /ProjectTemplate/resources/js/dojo/dojo-common.js?build=LOCAL HTTP/1.1" 200 669584
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:53:02 -0500] "GET /ProjectTemplate/resources/js/dojo/nls/dojo-common_ROOT.js?LOCAL HTTP/1.1" 200 8533
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:53:02 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-dark.gif HTTP/1.1" 200 2415
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:53:02 -0500] "GET /ProjectTemplate/resources/img/chosen-sprite.png HTTP/1.1" 200 559
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:53:02 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-large-dark.gif HTTP/1.1" 200 8047
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:53:02 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-small.gif HTTP/1.1" 200 847
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:53:02 -0500] "GET /ProjectTemplate/resources/img/error-large.png HTTP/1.1" 200 10058
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:53:02 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-large.gif HTTP/1.1" 200 5295
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:53:02 -0500] "GET /ProjectTemplate/resources/js/dojo/cldr/nls/en/gregorian.js?LOCAL HTTP/1.1" 200 5074
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:53:02 -0500] "GET /ProjectTemplate/resources/js/dojo/cldr/nls/en/number.js?LOCAL HTTP/1.1" 200 413
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:53:02 -0500] "GET /ProjectTemplate/lastFm/getLastFm HTTP/1.1" 200 197
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:57:03 -0500] "GET /ProjectTemplate/lastFm/lastFmSales HTTP/1.1" 200 30514
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:57:03 -0500] "GET /ProjectTemplate/resources/css/oreillybs-3.3.5r2.min.css HTTP/1.1" 200 128404
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:57:03 -0500] "GET /ProjectTemplate/resources/css/oreillybs-dojo-r13.min.css HTTP/1.1" 200 114268
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:57:03 -0500] "GET /ProjectTemplate/resources/css/master.css?build=LOCAL HTTP/1.1" 200 759
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:57:03 -0500] "GET /ProjectTemplate/resources/js/dojo/dojo-common.js?build=LOCAL HTTP/1.1" 200 669584
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:57:03 -0500] "GET /ProjectTemplate/resources/js/dojo/nls/dojo-common_ROOT.js?LOCAL HTTP/1.1" 200 8533
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:57:03 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-small.gif HTTP/1.1" 200 847
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:57:03 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-dark.gif HTTP/1.1" 200 2415
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:57:03 -0500] "GET /ProjectTemplate/resources/img/chosen-sprite.png HTTP/1.1" 200 559
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:57:03 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-large-dark.gif HTTP/1.1" 200 8047
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:57:03 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-large.gif HTTP/1.1" 200 5295
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:57:03 -0500] "GET /ProjectTemplate/resources/img/error-large.png HTTP/1.1" 200 10058
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:57:03 -0500] "GET /ProjectTemplate/resources/js/dojo/cldr/nls/en/gregorian.js?LOCAL HTTP/1.1" 200 5074
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:57:03 -0500] "GET /ProjectTemplate/resources/js/dojo/cldr/nls/en/number.js?LOCAL HTTP/1.1" 200 413
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:57:03 -0500] "GET /ProjectTemplate/lastFm/getLastFm HTTP/1.1" 200 197
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:57:33 -0500] "GET /ProjectTemplate/lastFm/lastFmSales HTTP/1.1" 200 30431
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:57:33 -0500] "GET /ProjectTemplate/resources/css/oreillybs-3.3.5r2.min.css HTTP/1.1" 200 128404
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:57:33 -0500] "GET /ProjectTemplate/resources/css/master.css?build=LOCAL HTTP/1.1" 200 759
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:57:33 -0500] "GET /ProjectTemplate/resources/css/oreillybs-dojo-r13.min.css HTTP/1.1" 200 114268
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:57:33 -0500] "GET /ProjectTemplate/resources/js/dojo/dojo-common.js?build=LOCAL HTTP/1.1" 200 669584
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:57:33 -0500] "GET /ProjectTemplate/resources/js/dojo/nls/dojo-common_ROOT.js?LOCAL HTTP/1.1" 200 8533
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:57:33 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-dark.gif HTTP/1.1" 200 2415
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:57:33 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-small.gif HTTP/1.1" 200 847
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:57:33 -0500] "GET /ProjectTemplate/resources/img/chosen-sprite.png HTTP/1.1" 200 559
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:57:33 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-large.gif HTTP/1.1" 200 5295
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:57:33 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-large-dark.gif HTTP/1.1" 200 8047
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:57:33 -0500] "GET /ProjectTemplate/resources/img/error-large.png HTTP/1.1" 200 10058
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:57:33 -0500] "GET /ProjectTemplate/resources/js/dojo/cldr/nls/en/gregorian.js?LOCAL HTTP/1.1" 200 5074
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:57:33 -0500] "GET /ProjectTemplate/resources/js/dojo/cldr/nls/en/number.js?LOCAL HTTP/1.1" 200 413
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:57:33 -0500] "GET /ProjectTemplate/lastFm/getLastFm HTTP/1.1" 200 197
0:0:0:0:0:0:0:1 - - [06/Aug/2018:17:09:19 -0500] "GET /ProjectTemplate/lastFm/lastFmSales HTTP/1.1" 200 33547
0:0:0:0:0:0:0:1 - - [06/Aug/2018:17:09:19 -0500] "GET /ProjectTemplate/lastFm/getLastFm HTTP/1.1" 200 197
